-0.31 -9.66 1.48 12.45 -6.15 77.92 85.70 69.27 41.25 -10.26 -1.81 -14.17 -7.33 13.39 29.56 54.12 47.14 
-0.33 -9.59 1.45 13.57 -6.08 77.96 84.64 68.80 40.61 -9.78 -1.77 -14.14 -6.77 12.40 29.94 54.29 47.38 
-0.08 -9.58 1.48 14.22 -5.77 77.91 83.46 68.01 39.71 -9.51 -2.31 -14.36 -6.02 9.62 29.53 54.17 47.85 
0.17 -9.51 1.52 14.55 -5.50 77.78 82.29 66.93 38.70 -9.16 -2.04 -14.27 -5.59 10.00 29.71 54.16 47.97 
0.58 -9.30 1.67 14.28 -5.36 77.39 82.85 66.27 39.26 -8.55 -1.89 -13.32 -7.67 10.28 29.79 54.11 47.08 
0.47 -9.22 1.66 14.28 -5.23 77.30 82.83 65.23 39.19 -7.84 -1.66 -11.82 -7.62 11.05 29.96 54.27 46.44 
0.19 -9.20 1.63 14.02 -5.05 77.23 82.87 63.90 39.27 -7.31 -1.38 -9.82 -9.93 12.02 30.22 54.34 48.28 
-0.15 -9.23 1.60 13.75 -4.95 77.07 82.82 62.62 39.39 -7.29 -1.05 -7.64 -12.11 13.21 30.41 54.33 48.74 
-0.46 -9.30 1.58 13.16 -4.66 76.85 83.60 61.80 40.11 -7.27 -0.29 -7.71 -13.79 15.65 31.99 55.36 50.32 
-0.66 -9.36 1.53 12.75 -4.66 76.61 82.95 61.54 39.74 -6.65 0.23 -7.75 -14.89 16.61 32.52 56.22 51.27 
-0.75 -9.38 1.41 11.00 -3.64 76.66 85.90 61.44 41.31 -6.71 0.16 -5.04 -12.02 14.41 31.28 54.95 49.32 
-0.76 -9.34 1.28 10.42 -3.48 76.73 87.34 63.04 42.00 -6.72 -2.73 -3.64 -8.01 13.31 30.42 53.74 48.87 
-0.78 -9.28 1.16 10.35 -3.59 76.96 86.68 64.55 40.79 -5.69 -3.52 -2.92 -8.04 13.30 30.24 53.74 48.77 
-0.86 -9.25 1.07 10.22 -3.61 77.29 85.18 65.44 38.86 -4.79 -3.51 -2.35 -8.04 13.01 30.11 53.74 48.05 
-0.97 -9.20 1.05 10.24 -3.85 77.55 82.97 66.17 36.64 -7.37 -0.99 -4.24 -7.45 11.37 29.98 54.08 46.50 
-1.05 -9.13 1.01 9.90 -4.10 77.78 82.08 66.58 35.65 -8.27 -0.59 -4.90 -6.70 10.37 29.42 53.98 45.19 
-1.08 -9.11 0.88 9.38 -4.55 77.96 82.49 67.26 36.24 -10.07 -1.09 -9.07 -6.26 13.20 30.08 53.57 46.86 
-1.16 -9.13 0.83 8.90 -4.96 78.03 84.16 67.87 38.14 -10.03 -1.17 -10.23 -5.98 14.41 29.96 53.56 46.73 
-1.66 -9.60 1.04 9.41 -4.39 77.92 85.48 68.19 39.27 -10.05 -1.13 -11.25 -8.24 14.10 29.92 53.67 46.85 
-1.64 -9.75 1.05 9.41 -4.17 77.89 87.56 68.41 41.28 -10.14 -1.17 -12.02 -8.14 13.55 29.88 53.87 47.15 
-1.52 -9.82 1.11 9.16 -4.52 77.82 90.77 68.50 44.99 -10.37 -1.32 -12.77 -8.10 11.20 29.80 54.13 47.45 
-1.32 -9.80 1.17 9.03 -4.59 77.75 93.96 68.50 48.45 -10.49 -1.58 -13.69 -8.14 10.89 29.75 54.38 47.90 
-1.09 -9.75 1.21 12.24 -5.10 77.77 87.53 68.77 42.89 -10.44 -1.77 -14.44 -8.25 10.67 29.78 54.58 48.12 
-0.85 -9.69 1.26 13.09 -4.94 77.81 87.27 68.57 42.81 -10.22 -1.93 -14.73 -8.24 10.60 29.78 54.61 48.14 
-0.58 -9.57 1.32 13.71 -4.71 77.83 86.88 67.96 42.49 -11.23 -1.91 -15.23 -9.16 10.86 29.91 54.71 48.33 
-0.41 -9.43 1.37 14.22 -4.54 77.81 86.26 66.92 42.01 -12.28 -1.44 -15.81 -10.63 11.05 30.24 55.14 48.30 
-0.38 -9.32 1.43 14.47 -4.37 77.74 85.53 65.89 41.52 -11.33 -0.56 -15.48 -11.44 11.78 30.46 55.45 48.45 
-0.48 -9.23 1.45 14.34 -4.20 77.59 86.27 64.81 42.28 -10.47 -0.49 -14.59 -11.56 12.78 30.78 55.46 49.18 
-0.65 -9.14 1.47 14.19 -4.08 77.41 87.24 64.12 43.20 -7.14 -1.21 -10.15 -8.36 13.13 30.56 54.86 49.15 
-0.88 -9.11 1.51 14.06 -3.98 77.30 87.21 63.20 43.21 -7.12 -0.90 -7.71 -8.35 13.39 31.55 55.16 48.88 
-1.13 -9.12 1.57 13.81 -3.79 77.17 85.49 62.43 41.91 -7.49 -2.57 -6.96 -8.25 13.94 31.52 55.13 50.03 
-1.32 -9.13 1.63 13.55 -3.71 76.96 84.58 61.44 40.76 -8.44 -1.42 -6.36 -8.58 14.04 31.32 54.68 49.86 
-1.43 -9.07 1.65 13.04 -3.61 76.84 85.80 61.36 41.89 -9.61 0.05 -6.72 -8.59 13.66 31.16 54.43 49.38 
-1.57 -9.04 1.63 12.63 -3.69 76.96 86.70 61.47 42.89 -11.21 1.24 -7.63 -8.60 13.55 31.09 54.51 49.32 
-1.66 -9.09 1.61 12.70 -3.65 76.99 87.50 63.32 43.14 -12.13 0.08 -7.80 -9.51 13.36 31.13 54.54 49.06 
-1.76 -9.16 1.61 12.79 -3.58 77.02 87.28 64.62 42.05 -12.95 -0.86 -7.86 -10.15 12.95 30.97 54.29 48.54 
-1.93 -9.17 1.59 12.38 -3.67 77.18 82.69 66.95 36.07 -11.02 -0.93 -7.30 -10.91 12.65 30.81 54.15 48.12 
-2.08 -9.19 1.57 12.41 -4.08 77.30 80.92 67.28 34.34 -11.08 -0.92 -8.19 -11.48 12.44 30.69 54.11 47.93 
-2.22 -9.12 1.47 9.77 -4.02 77.73 87.26 68.17 40.34 -11.16 -1.09 -9.27 -11.24 12.31 30.48 53.97 47.75 
-2.28 -9.19 1.51 9.49 -4.23 77.72 88.67 68.53 41.84 -11.14 -1.11 -10.33 -11.52 12.12 30.44 53.98 47.81 
-2.20 -9.22 1.53 9.55 -4.43 77.62 88.44 68.48 41.93 -10.93 -0.47 -11.36 -8.37 11.96 30.40 54.14 47.96 
-2.00 -9.18 1.50 11.04 -5.52 77.41 83.74 68.34 38.41 -10.43 0.24 -12.18 -8.31 11.70 30.36 54.45 48.44 
-1.80 -9.13 1.56 11.65 -5.38 77.24 83.54 68.65 37.99 -9.88 0.38 -12.75 -8.39 11.46 30.28 54.77 48.95 
-1.55 -9.09 1.61 12.68 -5.33 77.08 82.84 68.86 37.31 -9.39 0.29 -13.21 -8.47 11.07 30.15 55.01 49.28 
-1.27 -9.01 1.68 13.73 -5.18 77.00 89.31 69.14 44.40 -10.65 -1.92 -14.16 -8.48 10.79 30.07 55.11 49.16 
-1.00 -8.91 1.78 14.65 -5.03 76.93 88.45 68.70 43.85 -10.00 -1.99 -14.19 -8.38 10.77 30.07 55.11 48.92 
-0.75 -8.77 1.90 15.38 -4.92 76.84 87.44 67.75 43.20 -11.08 -1.68 -14.89 -8.69 11.06 30.91 55.49 49.47 
-0.63 -8.64 1.99 15.86 -4.82 76.79 86.36 66.78 42.41 -11.87 -1.10 -15.54 -8.76 11.24 29.18 56.11 50.19 
-0.60 -8.48 2.00 15.82 -4.68 76.61 86.37 65.53 42.48 -10.80 -0.43 -14.68 -8.77 12.00 29.04 56.22 50.57 
-0.69 -8.33 2.01 15.53 -4.56 76.35 87.68 64.73 43.70 -9.75 -1.66 -14.01 -8.60 13.63 28.97 56.34 52.43 
-0.88 -8.21 2.02 15.25 -4.43 76.13 88.56 63.94 44.35 -6.90 -1.31 -8.65 -8.51 13.26 28.26 55.46 51.25 
-1.13 -8.14 2.04 15.06 -4.36 76.02 88.21 63.33 44.13 -7.02 -2.55 -7.06 -8.44 13.21 27.84 55.67 51.38 
-1.32 -8.17 2.12 14.69 -4.18 75.81 86.24 62.05 42.24 -7.72 -2.22 -6.60 -8.55 13.50 30.69 55.54 51.80 
-1.42 -8.17 2.16 14.17 -4.07 75.61 87.07 62.58 42.74 -8.11 -1.74 -6.25 -8.60 13.24 30.64 55.09 51.18 
-1.53 -8.09 2.11 13.53 -4.05 75.56 88.99 64.33 43.92 -8.41 -1.57 -6.22 -8.53 13.13 30.40 55.00 50.94 
-1.61 -8.09 2.03 13.07 -4.26 75.73 89.26 65.68 43.89 -9.15 -1.27 -6.50 -8.40 12.93 30.35 55.02 50.70 
-1.70 -8.16 1.89 12.51 -4.37 75.98 88.74 66.87 43.23 -9.78 -1.50 -7.09 -8.29 12.61 30.29 54.88 50.31 
-1.74 -8.20 1.83 12.17 -4.65 76.18 87.19 67.62 41.73 -10.09 -1.61 -7.98 -8.32 12.23 30.05 54.60 49.79 
-1.81 -8.19 1.86 11.81 -5.02 76.32 85.86 68.03 40.49 -10.11 -1.59 -8.87 -8.29 12.11 29.88 54.48 49.50 
-1.94 -8.15 1.94 11.46 -5.50 76.37 85.17 68.29 39.99 -10.14 -1.54 -9.59 -8.21 12.04 29.74 54.24 49.14 
-2.08 -8.15 2.03 11.07 -5.95 76.36 85.85 68.66 40.97 -10.12 -1.59 -10.52 -8.21 11.93 29.49 54.14 48.92 
-2.16 -8.22 2.09 10.87 -6.29 76.26 87.17 68.85 42.56 -10.12 -1.52 -11.44 -8.25 11.68 29.39 54.13 48.95 
-2.13 -8.28 2.10 10.95 -6.49 76.17 88.53 69.02 44.12 -10.11 -1.62 -12.21 -8.26 11.52 29.22 54.35 49.81 
-1.99 -8.29 2.11 11.41 -6.59 76.10 88.94 68.97 44.69 -10.14 -1.65 -12.93 -8.26 11.38 29.11 54.61 50.67 
-1.79 -8.29 2.16 12.13 -6.58 76.02 88.88 68.96 44.78 -10.08 -1.85 -13.68 -8.30 12.30 29.04 54.88 50.99 
-1.59 -8.26 2.21 13.01 -6.51 75.99 88.32 68.90 44.32 -9.94 -2.01 -14.24 -8.39 13.09 28.95 55.07 51.32 
-1.36 -8.16 2.27 13.82 -6.39 76.02 87.71 68.80 43.74 -9.69 -2.19 -14.57 -8.41 13.64 28.85 55.11 50.29 
-1.19 -8.08 2.35 14.46 -6.29 76.06 87.04 68.44 43.22 -9.24 -2.16 -14.61 -8.35 13.95 28.85 55.10 50.17 
-1.02 -8.00 2.38 14.79 -6.18 76.13 86.86 67.78 43.18 -8.73 -2.11 -14.12 -8.49 12.75 29.27 55.22 50.20 
-0.94 -7.94 2.38 14.92 -6.08 76.18 86.82 67.07 43.33 -8.30 -2.65 -14.00 -8.44 11.64 28.95 55.26 50.61 
-0.88 -7.86 2.37 14.90 -6.14 76.16 87.27 66.21 43.93 -8.08 -2.19 -13.52 -8.52 11.44 29.10 55.16 50.68 
-0.93 -7.78 2.37 14.95 -6.22 76.14 88.23 65.97 44.96 -7.44 -2.01 -12.52 -8.48 11.03 29.24 55.09 50.45 
-1.04 -7.70 2.38 14.90 -6.09 76.04 88.61 65.23 45.19 -6.99 -1.77 -11.47 -8.43 10.40 28.94 55.16 50.66 
-1.21 -7.67 2.42 14.79 -5.90 75.90 88.70 64.41 45.19 -6.77 -1.48 -10.18 -8.39 9.32 28.43 55.22 50.98 
-1.42 -7.59 2.41 14.54 -5.35 75.62 89.20 63.76 45.23 -6.85 -1.28 -8.61 -8.36 7.84 28.09 55.09 51.07 
-1.54 -7.60 2.42 14.42 -5.21 75.46 89.16 63.62 45.07 -7.21 -0.99 -7.17 -8.38 7.09 28.19 55.13 50.80 
-1.57 -7.62 2.40 14.06 -5.08 75.39 88.68 63.79 44.60 -7.55 -1.47 -6.70 -8.94 14.23 30.20 55.04 50.99 
-1.57 -7.64 2.34 13.72 -5.06 75.48 88.37 64.16 44.14 -8.11 -0.97 -6.64 -8.30 14.17 30.08 54.82 50.91 
-1.54 -7.64 2.28 13.25 -5.02 75.64 89.13 65.69 44.59 -7.07 -1.90 -6.28 -6.23 14.08 30.03 54.55 50.86 
-1.53 -7.63 2.25 12.84 -5.11 75.88 88.40 66.73 43.73 -6.05 -2.04 -5.93 -6.16 13.78 29.94 54.43 50.47 
-1.75 -7.63 2.22 12.29 -5.22 76.11 87.08 67.34 42.41 -6.42 -0.74 -6.26 -8.04 12.98 29.71 54.37 49.18 
-1.81 -7.64 2.21 11.85 -5.52 76.32 85.50 67.88 41.05 -6.91 -0.24 -6.93 -8.07 12.12 29.35 54.04 47.97 
-1.84 -7.68 2.28 11.16 -5.72 76.50 85.08 68.37 40.69 -9.29 -1.60 -10.37 -8.06 12.68 29.51 53.99 50.31 
-1.95 -7.75 2.41 10.84 -6.16 76.58 84.38 68.67 40.26 -9.28 -1.41 -11.30 -8.14 12.47 29.32 53.87 51.23 
-2.16 -7.79 2.53 10.60 -6.46 76.63 84.67 69.10 40.77 -9.25 -1.48 -12.01 -8.13 12.19 29.15 53.76 50.49 
-2.35 -7.82 2.63 10.67 -6.88 76.63 84.84 69.26 41.31 -9.21 -1.48 -12.63 -8.10 12.14 29.06 53.82 50.04 
-2.39 -7.77 2.58 10.64 -7.03 76.54 85.99 69.21 42.58 -9.21 -1.47 -13.11 -8.06 12.07 28.96 53.95 48.69 
-2.27 -7.77 2.58 11.02 -7.24 76.43 86.52 69.17 43.41 -9.20 -1.63 -13.72 -8.05 11.95 28.81 54.14 49.07 
-2.19 -7.73 2.55 11.79 -7.28 76.38 86.79 69.14 43.83 -9.09 -1.79 -14.36 -8.07 11.76 28.77 54.39 49.53 
-2.13 -7.72 2.54 12.81 -7.29 76.40 86.62 69.13 43.88 -8.85 -1.98 -14.88 -8.09 11.57 28.72 54.59 49.89 
-1.94 -7.74 2.56 13.61 -7.10 76.42 86.53 68.98 43.85 -9.64 -2.46 -15.15 -8.29 11.57 28.52 54.48 49.81 
-1.75 -7.78 2.58 14.31 -6.87 76.46 86.35 68.67 43.67 -10.48 -2.75 -15.41 -8.49 11.57 28.20 54.34 49.31 
-1.12 -7.64 2.62 14.34 -6.72 76.31 86.40 68.28 43.69 -10.02 -2.48 -15.67 -8.58 11.57 28.47 54.45 49.35 
-1.01 -7.52 2.63 14.58 -6.58 76.19 86.86 67.71 44.08 -9.62 -2.47 -15.86 -8.70 11.23 28.71 54.65 49.60 
-1.02 -7.51 2.63 14.70 -6.32 76.09 87.09 66.75 44.19 -7.00 -2.28 -14.50 -8.75 11.92 28.69 54.83 50.17 
-1.04 -7.49 2.63 14.67 -6.12 75.93 87.32 65.72 44.33 -6.39 -1.99 -13.39 -8.72 12.39 28.49 54.84 50.19 
-1.03 -7.38 2.62 14.43 -6.00 75.67 87.99 64.77 44.85 -5.78 -1.73 -11.98 -8.58 12.83 29.26 54.80 50.23 
-1.11 -7.28 2.60 14.18 -5.87 75.36 88.93 64.00 45.57 -5.52 -1.37 -10.54 -8.50 13.59 29.38 54.74 50.42 
-1.45 -7.17 2.52 14.50 -5.98 75.45 89.20 63.96 45.81 -5.49 -1.05 -8.93 -8.39 14.32 29.49 54.10 50.35 
-1.54 -7.15 2.47 14.57 -5.99 75.50 89.17 64.08 45.76 -5.73 -0.95 -7.52 -8.40 14.23 30.01 53.41 50.02 
-1.55 -7.15 2.39 14.20 -5.79 75.24 88.60 63.85 45.13 -6.07 -1.25 -7.16 -8.27 14.49 29.99 53.34 50.40 
-1.60 -7.13 2.36 13.98 -5.69 75.05 88.15 63.90 44.43 -6.56 -0.68 -6.96 -8.18 14.57 29.71 53.91 50.52 
-1.63 -7.10 2.30 13.30 -5.27 74.89 89.73 65.02 45.20 -6.86 -0.58 -6.70 -8.00 14.26 29.57 54.18 49.62 
-1.68 -7.09 2.25 13.12 -5.38 75.07 88.67 65.98 44.03 -7.23 -0.55 -6.89 -7.89 14.04 29.54 54.09 49.28 
-1.76 -7.11 2.22 12.67 -5.52 75.26 86.92 66.37 42.45 -7.60 -0.69 -7.59 -7.88 13.82 29.47 53.99 49.92 
-1.88 -7.15 2.21 12.10 -5.70 75.41 85.79 66.82 41.55 -7.88 -0.94 -8.72 -7.93 13.48 29.37 53.75 50.40 
-2.01 -7.20 2.22 11.56 -6.01 75.52 85.24 67.45 41.20 -7.97 -1.24 -10.13 -7.97 13.08 29.20 53.59 48.40 
-2.17 -7.24 2.28 11.05 -6.39 75.60 85.18 67.95 41.33 -7.91 -1.41 -11.49 -8.11 12.69 29.05 53.55 48.18 
-2.33 -7.29 2.38 10.57 -6.65 75.69 85.80 68.33 42.04 -7.92 -1.41 -12.45 -8.23 12.43 28.95 53.47 48.09 
-2.45 -7.34 2.50 10.43 -6.93 75.74 86.21 68.59 42.55 -7.91 -1.40 -12.92 -8.21 12.51 28.94 53.56 48.32 
-2.48 -7.34 2.57 10.43 -7.25 75.71 86.54 68.49 43.02 -8.10 -1.21 -12.95 -8.13 12.64 28.95 53.68 48.58 
-2.45 -7.35 2.58 10.61 -7.42 75.63 87.15 68.35 43.77 -8.31 -1.20 -13.05 -8.03 12.68 28.89 53.84 48.90 
-2.35 -7.40 2.55 11.05 -7.40 75.60 87.76 68.18 44.49 -8.91 -1.59 -13.15 -7.99 12.11 28.55 53.79 48.97 
-2.18 -7.46 2.51 11.74 -7.31 75.62 88.26 68.13 45.09 -9.64 -2.24 -13.32 -8.01 11.20 28.19 53.63 48.83 
-1.94 -7.48 2.50 12.45 -7.08 75.62 88.72 68.04 45.55 -9.93 -2.54 -13.88 -8.06 10.94 28.09 53.77 48.97 
-1.69 -7.43 2.51 13.10 -6.87 75.54 89.09 67.76 45.89 -9.94 -2.55 -14.50 -8.10 11.20 28.22 54.02 49.14 
-1.41 -7.34 2.52 13.66 -6.64 75.42 89.24 67.14 45.97 -7.17 -1.63 -13.88 -8.47 12.17 29.19 54.66 50.28 
-1.21 -7.24 2.51 14.20 -6.47 75.31 88.64 66.43 45.39 -6.59 -2.18 -13.59 -8.53 12.37 28.93 54.53 50.67 
-1.11 -7.12 2.50 14.39 -6.23 75.13 88.14 65.22 44.76 -6.21 -1.86 -12.80 -8.60 12.91 28.72 54.52 50.78 
-1.09 -7.00 2.50 14.43 -6.09 74.89 88.14 64.34 44.70 -5.70 -1.64 -11.54 -8.59 13.44 28.29 54.34 50.71 
